epsilon2	better_prob	prob_branch	mean_resolved	mean_closed_nn	mean_closed_nnHybrid	mean_closed_1Tree	mean_closed_subgradient	mean_total_time	mean_time_bb	mean_time_to_best	mean_bbnodes_before_best	mean_fixed_edges	mean_total_tree_level	mean_generate_bbnodes	mean_explored_bbnodes	mean_best_level	mean_prob_best	mean_best_value	mean_mandatory_edges	mean_forbidden_edges
0.6	0.1	0.5	100.0	2.0	90.0	0.0	8.0	0.010929234027862549	0.00117233	4.613e-05	0.13	87.81	1.22	2.7	2.13	0.12	0.9775590899999999	3.806726020000001	0.25	5.82
0.6	0.1	0.6	100.0	2.0	90.0	0.0	8.0	0.011605145931243897	0.0012343300000000003	5.685e-05	0.13	87.81	1.22	2.7	2.13	0.12	0.9775590899999999	3.806726020000001	0.25	5.82
0.6	0.1	0.7	100.0	2.0	90.0	0.0	8.0	0.011750805377960204	0.00124905	4.875e-05	0.13	87.81	1.22	2.7	2.13	0.12	0.9775590899999999	3.806726020000001	0.25	5.82
0.6	0.1	0.8	100.0	2.0	90.0	0.0	8.0	0.011151983737945556	0.00121442	5.143e-05	0.13	87.81	1.22	2.7	2.13	0.12	0.9775590899999999	3.806726020000001	0.25	5.82
0.6	0.1	0.9	100.0	2.0	90.0	0.0	8.0	0.010535767078399658	0.00112059	4.865e-05	0.14	88.14	1.23	2.74	2.17	0.12	0.9775590899999999	3.806726020000001	0.25	5.82
0.6	0.2	0.5	100.0	2.0	90.0	0.0	8.0	0.01095200538635254	0.001145929999999999	4.947e-05	0.13	87.81	1.22	2.7	2.13	0.12	0.9775590899999999	3.806726020000001	0.25	5.82
0.6	0.2	0.6	100.0	2.0	90.0	0.0	8.0	0.010933964252471924	0.0011096100000000005	4.7140000000000006e-05	0.13	87.81	1.22	2.7	2.13	0.12	0.9775590899999999	3.806726020000001	0.25	5.82
0.6	0.2	0.7	100.0	2.0	90.0	0.0	8.0	0.01077601671218872	0.0010930300000000005	4.2829999999999995e-05	0.13	87.81	1.22	2.7	2.13	0.12	0.9775590899999999	3.806726020000001	0.25	5.82
0.6	0.2	0.8	100.0	2.0	90.0	0.0	8.0	0.010580432415008546	0.0010958099999999996	4.405e-05	0.13	87.81	1.22	2.7	2.13	0.12	0.9775590899999999	3.806726020000001	0.25	5.82
0.6	0.2	0.9	100.0	2.0	90.0	0.0	8.0	0.010778872966766358	0.0011074399999999997	4.951e-05	0.14	88.14	1.23	2.74	2.17	0.12	0.9775590899999999	3.806726020000001	0.25	5.82
0.6	0.3	0.5	100.0	2.0	90.0	0.0	8.0	0.010617051124572754	0.0011082699999999993	4.238e-05	0.13	87.81	1.22	2.7	2.13	0.12	0.9775590899999999	3.806726020000001	0.25	5.82
0.6	0.3	0.6	100.0	2.0	90.0	0.0	8.0	0.010288553237915039	0.0011126000000000005	4.253e-05	0.13	87.81	1.22	2.7	2.13	0.12	0.9775590899999999	3.806726020000001	0.25	5.82
0.6	0.3	0.7	100.0	2.0	90.0	0.0	8.0	0.010595989227294923	0.0011233300000000003	4.5209999999999996e-05	0.13	87.81	1.22	2.7	2.13	0.12	0.9775590899999999	3.806726020000001	0.25	5.82
0.6	0.3	0.8	100.0	2.0	90.0	0.0	8.0	0.01070129632949829	0.0011311499999999996	4.976e-05	0.13	87.81	1.22	2.7	2.13	0.12	0.9775590899999999	3.806726020000001	0.25	5.82
0.6	0.3	0.9	100.0	2.0	90.0	0.0	8.0	0.010622735023498536	0.0011459500000000004	4.8719999999999994e-05	0.14	88.14	1.23	2.74	2.17	0.12	0.9775590899999999	3.806726020000001	0.25	5.82
0.6	0.4	0.5	100.0	2.0	90.0	0.0	8.0	0.010529403686523437	0.0011099	4.9579999999999996e-05	0.13	87.81	1.22	2.7	2.13	0.12	0.9775590899999999	3.806726020000001	0.25	5.82
0.6	0.4	0.6	100.0	2.0	90.0	0.0	8.0	0.010673191547393799	0.0011250900000000005	4.3799999999999994e-05	0.13	87.81	1.22	2.7	2.13	0.12	0.9775590899999999	3.806726020000001	0.25	5.82
0.6	0.4	0.7	100.0	2.0	90.0	0.0	8.0	0.010483543872833252	0.0011436200000000006	4.931000000000001e-05	0.13	87.81	1.22	2.7	2.13	0.12	0.9775590899999999	3.806726020000001	0.25	5.82
0.6	0.4	0.8	100.0	2.0	90.0	0.0	8.0	0.010397396087646484	0.00113183	4.5640000000000003e-05	0.13	87.81	1.22	2.7	2.13	0.12	0.9775590899999999	3.806726020000001	0.25	5.82
0.6	0.4	0.9	100.0	2.0	90.0	0.0	8.0	0.010797524452209472	0.0011108300000000006	4.874e-05	0.14	88.14	1.23	2.74	2.17	0.12	0.9775590899999999	3.806726020000001	0.25	5.82
0.6	0.5	0.5	100.0	2.0	90.0	0.0	8.0	0.010411884784698486	0.00111041	4.48e-05	0.13	87.81	1.22	2.7	2.13	0.12	0.9775590899999999	3.806726020000001	0.25	5.82
0.6	0.5	0.6	100.0	2.0	90.0	0.0	8.0	0.010419232845306397	0.00115727	4.765e-05	0.13	87.81	1.22	2.7	2.13	0.12	0.9775590899999999	3.806726020000001	0.25	5.82
0.6	0.5	0.7	100.0	2.0	90.0	0.0	8.0	0.010629208087921142	0.0011035699999999995	4.3339999999999995e-05	0.13	87.81	1.22	2.7	2.13	0.12	0.9775590899999999	3.806726020000001	0.25	5.82
0.6	0.5	0.8	100.0	2.0	90.0	0.0	8.0	0.010631976127624511	0.0011246399999999995	4.5339999999999996e-05	0.13	87.81	1.22	2.7	2.13	0.12	0.9775590899999999	3.806726020000001	0.25	5.82
0.6	0.5	0.9	100.0	2.0	90.0	0.0	8.0	0.010438952445983887	0.0010990299999999998	4.8859999999999996e-05	0.14	88.14	1.23	2.74	2.17	0.12	0.9775590899999999	3.806726020000001	0.25	5.82
